size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,label
52839,10,10,3.321928094887362,4864.0,0,33280,48640,3.0221189988077843,0.0,6.232477526458031,1,1,0,75,4,75,18.75,0,2,0,0,0,0,0,2,0,64,256,0,0,0,538,12.477695167286246,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.232477526458031,0,0
849544,7,7,2.807354922057604,118272.0,512,587776,827904,4.372161564912582,0.0,6.384264761461245,0,1,0,131,8,131,16.375,0,5,0,0,0,0,0,2,0,64,256,0,0,0,4168,25.231765834932823,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.384264761461245,0,0
85280,6,6,2.584962500721156,12288.0,512,46592,73728,4.367234808822156,3.0050984237821505,6.211666456231377,0,1,0,98,12,98,8.166666666666666,0,4,0,0,0,0,0,2,0,64,256,0,0,0,814,11.244471744471744,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.211666456231377,0,0
521896,7,7,2.807354922057604,71460.57142857143,512,224256,500224,4.3520416165126585,0.0,6.435459771174888,0,1,0,89,5,89,17.8,0,5,0,0,0,0,0,2,0,64,256,0,0,0,2594,71.7047031611411,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.435459771174888,0,0
5068224,10,10,3.321928094887362,505856.0,0,2849280,5058560,3.765775853482958,0.0,7.644292724817857,1,1,0,5012,10,5012,501.2,0,4,3,0,0,0,0,2,0,64,256,0,0,0,35507,20.216295378376095,1,0,0,1,0,0,1,1,0,1,0,1,11,1,0,1,0,0,0,5.921718506646333,0,0
951232,9,9,3.169925001442312,104618.66666666667,0,531456,941568,3.6388841660868425,0.0,6.664815359849962,1,1,0,1937,12,1937,161.41666666666666,0,10,3,0,1,0,0,2,0,64,256,0,0,0,7400,21.023513513513514,1,0,0,1,0,1,1,1,1,0,0,1,7,1,0,1,0,0,0,5.11865420634733,0,0
1076672,9,9,3.169925001442312,118556.44444444444,0,633856,1067008,3.642030921887005,0.0,6.594377022034879,1,1,0,2252,11,2252,204.72727272727272,0,10,3,0,1,0,0,2,0,64,256,0,0,0,9003,21.54737309785627,1,0,0,1,0,1,1,1,1,0,0,1,7,1,0,1,0,0,0,5.1612065140416945,0,0
5936440,6,6,2.584962500721156,985173.3333333334,11264,3410432,5911040,6.312747489076099,5.448056423693126,7.594441517427844,0,1,0,927,40,927,23.175,1,11,0,0,0,0,0,2,0,64,256,0,0,0,25248,7.835432509505703,1,1,0,0,0,1,1,1,1,0,0,1,7,0,1,1,0,1,0,6.343854845396511,0,0
322952,7,7,2.807354922057604,42715.42857142857,512,184320,299008,4.411050529770093,2.4648747391341637,6.366754706781559,0,1,0,133,33,133,4.03030303030303,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2533,11.011448874851954,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.366754706781559,0,0
157184,6,6,2.584962500721156,26026.666666666668,512,141312,156160,4.2002342910320625,2.922253372799753,6.392118046876472,0,1,0,201,11,201,18.272727272727273,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1072,11.149253731343284,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.392118046876472,0,0
3258712,8,8,3.0,405504.0,4096,1798144,3244032,3.9531727239338452,0.015920183265625623,7.735493758095113,0,1,0,188,7,188,26.857142857142858,0,7,4,1,0,0,0,2,0,64,256,0,0,0,42959,26.36620964175144,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.351070345874717,0,0
19456,5,5,2.321928094887362,3686.4,512,10240,18432,3.1633364926917054,0.020393135236084953,5.43131742901435,0,1,0,37,3,37,12.333333333333334,0,1,0,0,0,0,0,2,0,0,0,0,0,0,173,10.919075144508671,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,5.43131742901435,0,0
546816,5,5,2.321928094887362,109158.4,2048,453632,545792,4.614691406629488,1.8304141124356774,6.378321712722982,0,1,0,411,11,411,37.36363636363637,1,9,0,0,0,0,0,2,0,0,0,0,0,0,3809,7.78839590443686,1,0,0,0,0,1,1,1,1,1,0,1,11,0,0,0,0,1,0,6.378321712722982,0,0
246304,6,6,2.584962500721156,23893.333333333332,0,98816,143360,2.7750116246647267,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1860,8.594623655913978,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
149657,5,5,2.321928094887362,7884.8,0,23552,39424,4.356540723489049,0.0,6.417698236857409,1,1,0,154,8,154,19.25,1,5,0,0,0,0,0,2,0,0,0,0,0,0,1769,6.529112492933861,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.417698236857409,0,0
256000,3,3,1.584962500721156,84992.0,6144,204288,254976,5.643506276936194,4.343753941169266,6.722667711218505,0,1,0,95,1,95,95.0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,1957,11.559018906489525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.722667711218505,0,0
83208,3,3,1.584962500721156,20480.0,512,58880,61440,3.0132848399721457,0.08153941234324169,5.5357715148541295,0,1,0,1,1,1,1.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,855,15.626900584795322,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,5.5357715148541295,0,0
83208,3,3,1.584962500721156,20480.0,512,58880,61440,3.0175368314534428,0.08153941234324169,5.548527489298022,0,1,0,1,1,1,1.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,868,15.597926267281107,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,5.548527489298022,0,0
77848,3,3,1.584962500721156,18944.0,512,52224,56832,3.6728401530352595,0.08153941234324169,5.599289644838183,0,1,0,1,1,1,1.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,843,16.45314353499407,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,5.599289644838183,0,0
96768,7,7,2.807354922057604,13677.714285714286,512,76288,95744,4.288625785242223,1.5815474295502132,5.950754301450355,0,1,0,112,21,112,5.333333333333333,0,6,0,0,0,0,0,2,0,64,256,0,0,0,743,13.200538358008075,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.950754301450355,0,0
46176,12,12,3.584962500721156,2602.6666666666665,0,11264,31232,2.302193512298899,0.0,5.807063133836645,1,1,0,86,10,86,8.6,0,1,0,0,0,0,0,2,0,64,256,0,0,0,533,17.53095684803002,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.807063133836645,0,0
315904,6,6,2.584962500721156,52480.0,0,226304,314880,3.00521292492494,0.0,6.2229307472781095,1,1,0,108,3,108,36.0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1034,13.389748549323018,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,6.2229307472781095,0,0
254976,4,4,2.0,63488.0,6144,195584,253952,4.89758981013582,3.715661789392586,6.683781437332666,0,1,0,81,1,81,81.0,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1642,10.675395858708892,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.683781437332666,0,0
1797816,5,5,2.321928094887362,355737.6,51712,1007616,1778688,6.06525440540213,4.752883873373139,7.232687434138372,0,1,0,432,28,432,15.428571428571429,1,9,0,0,0,0,0,2,0,64,256,0,0,0,13767,13.886249727609501,1,1,0,0,0,1,1,1,0,0,0,1,8,0,1,1,0,1,0,6.542612433305204,0,0
1797816,5,5,2.321928094887362,355737.6,51712,1007616,1778688,6.065234247225268,4.7540814109726215,7.232687434138372,0,1,0,432,28,432,15.428571428571429,1,9,0,0,0,0,0,2,0,64,256,0,0,0,13782,13.863154839645915,1,1,0,0,0,1,1,1,0,0,0,1,8,0,1,1,0,1,0,6.543825752616299,0,0
1797816,5,5,2.321928094887362,355737.6,51712,1007616,1778688,6.064848295660606,4.75267471252488,7.232687434138372,0,1,0,432,28,432,15.428571428571429,1,9,0,0,0,0,0,2,0,64,256,0,0,0,13766,13.885224466075838,1,1,0,0,0,1,1,1,0,0,0,1,8,0,1,1,0,1,0,6.542157704859589,0,0
21704,4,4,2.0,1920.0,512,2560,7680,3.83905876173512,0.35275948821577235,6.110391439985505,0,1,0,47,3,47,15.666666666666666,0,4,0,0,0,0,0,2,0,0,0,0,0,0,243,14.925925925925926,1,1,0,0,0,1,1,1,0,0,0,1,7,0,1,0,0,1,0,6.110391439985505,0,0
159504,6,6,2.584962500721156,12288.0,0,29184,73728,2.9477073195012924,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1615,9.00247678018576,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
1805496,5,5,2.321928094887362,357273.6,51712,1015808,1786368,6.06458044902261,4.755105104724003,7.232674081518073,0,1,0,432,28,432,15.428571428571429,1,9,0,0,0,0,0,2,0,64,256,0,0,0,13634,13.977336071585741,1,1,0,0,0,1,1,1,0,0,0,1,8,0,1,1,0,1,0,6.5625376910258435,0,0
1286656,5,5,2.321928094887362,257126.4,512,868864,1285632,5.129665401669316,3.0627137786830647,6.69391437980439,0,1,0,98,2,98,49.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2513,9.900119379228014,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.69391437980439,0,0
263552,6,6,2.584962500721156,27989.333333333332,0,123392,167936,3.0826940896990784,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2052,8.225146198830409,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
2828800,9,9,3.169925001442312,314197.3333333333,0,1975808,2827776,4.144732992041405,0.0,7.256506092136735,1,1,0,583,16,543,36.4375,0,13,0,0,1,0,0,2,0,0,0,0,0,0,16436,10.222621075687515,1,0,0,1,0,1,1,1,0,1,0,1,10,1,0,1,0,0,0,6.052988791115365,0,0
162368,6,6,2.584962500721156,12288.0,0,29184,73728,4.0112996385039965,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1730,9.097687861271677,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
27613,3,3,1.584962500721156,4096.0,0,11776,12288,3.6597662515922615,0.0,7.782895296396584,1,1,2,9,4,9,2.25,0,3,0,0,1,0,0,2,0,0,0,0,0,0,528,9.964015151515152,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.782895296396584,0,0
51880,11,11,3.459431618637298,3351.2727272727275,0,16384,36864,2.802019597018393,0.0,5.774781768519405,1,1,0,91,9,91,10.11111111111111,0,2,0,0,1,0,0,2,0,64,256,0,0,0,571,17.828371278458842,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.774781768519405,0,0
65880,12,12,3.584962500721156,3882.6666666666665,0,19968,46592,2.763958191284853,0.0,6.0676636076424435,1,1,0,178,13,178,13.692307692307692,0,1,0,0,0,0,0,2,0,64,256,0,0,0,823,18.741190765492103,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.0676636076424435,0,0
223040,6,6,2.584962500721156,23381.333333333332,0,95744,140288,2.699321183452325,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1550,9.101290322580645,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
284448,11,11,3.459431618637298,25460.363636363636,0,187392,280064,3.5920870088677774,0.0,6.3265773757926205,1,1,0,91,2,91,45.5,0,1,0,0,0,0,0,2,0,64,256,0,0,0,1890,12.943915343915345,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.3265773757926205,0,0
246280,6,6,2.584962500721156,23893.333333333332,0,98816,143360,2.727453545342478,0.0,6.497884651859417,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1809,8.550580431177446,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
5744800,5,5,2.321928094887362,1144729.6,135168,2250240,5723648,5.902237612974805,3.9024965712474637,7.605991783046215,0,1,0,535,13,535,41.15384615384615,1,7,0,0,1,0,0,2,0,0,0,0,0,0,21485,8.12874098208052,1,0,0,1,0,1,1,1,0,1,0,1,11,0,0,0,0,1,0,6.427650635912122,0,0
2730568,5,5,2.321928094887362,14336.0,0,38912,71680,4.17901959030673,0.0,6.426522741823245,1,1,0,163,7,163,23.285714285714285,1,3,0,0,0,0,0,2,0,64,256,0,0,0,32158,4.737017227439518,1,0,0,1,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.426522741823245,0,0
7923520,6,6,2.584962500721156,1316949.3333333333,0,7869952,7901696,4.599253988392668,0.0,7.999978113893804,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,93764,4.622744336845698,1,0,0,1,0,0,1,0,0,0,0,1,4,0,1,0,0,1,0,6.548045812341324,0,0
1996600,7,7,2.807354922057604,281600.0,1536,1390080,1971200,4.902893035108826,2.9619272553608,6.630599474564215,0,1,0,382,24,382,15.916666666666666,0,7,0,0,1,0,0,2,0,64,256,0,0,0,5817,9.178098676293622,1,1,0,0,0,1,1,0,0,0,1,1,2,0,1,1,0,1,0,6.630599474564215,0,0
316416,5,5,2.321928094887362,63078.4,0,215552,315392,4.2381108803590335,0.0,6.66756439982456,1,1,0,65,1,65,65.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1776,11.151463963963964,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.66756439982456,0,0
23040,6,6,2.584962500721156,3669.3333333333335,512,9216,22016,3.8127333767599194,0.6111760986212893,6.302128679183078,0,1,0,54,7,54,7.714285714285714,0,3,0,0,0,0,0,2,0,64,256,0,0,0,249,18.437751004016064,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.302128679183078,0,0
48744,2,2,1.0,19200.0,3072,35328,38400,5.0640485878723815,4.810800990368377,5.317296185376385,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,763,23.1218872870249,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.0,0,0
195192,2,2,1.0,92416.0,59904,124928,184832,6.940617225162191,6.743374316855057,7.1378601334693235,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,1579,9.27992400253325,1,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0.0,0,0
17920,7,7,2.807354922057604,2413.714285714286,512,10240,16896,2.6879873345490326,0.37479724348767507,5.768930296943983,0,1,0,57,4,57,14.25,0,2,0,0,0,0,0,2,0,64,256,0,0,0,235,12.719148936170212,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.768930296943983,0,0
197632,7,7,2.807354922057604,28086.85714285714,512,180224,196608,4.109505327734867,0.8937246704700488,6.17738395752701,0,1,0,122,7,122,17.428571428571427,0,4,0,0,0,0,0,2,0,64,256,0,0,0,884,9.40158371040724,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.17738395752701,0,0
49152,7,7,2.807354922057604,6436.571428571428,4096,12288,45056,1.7589228685556697,0.015920183265625623,4.629746342924374,0,1,0,59,4,59,14.75,0,2,0,0,0,0,0,2,0,64,256,0,0,0,335,12.740298507462686,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,4.629746342924374,0,0
79232,6,6,2.584962500721156,10922.666666666666,4096,36864,65536,2.2087457624157723,0.015920183265625623,5.8125861061669655,0,1,0,91,19,91,4.7894736842105265,0,4,0,0,0,0,0,2,0,64,256,0,0,0,589,11.045840407470289,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,5.8125861061669655,0,0
97232,5,5,2.321928094887362,17203.2,512,72192,86016,4.71421248997645,2.1492436379252227,6.35305207533742,0,1,0,111,7,111,15.857142857142858,1,6,0,0,0,0,0,2,0,64,256,0,0,0,1152,14.164930555555555,1,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.762380124228722,0,0
96504,9,9,3.169925001442312,9102.222222222223,0,40960,81920,2.0108126187371798,0.0,5.965652233358029,1,1,0,98,23,98,4.260869565217392,1,4,0,0,0,0,0,2,0,64,256,0,0,0,746,12.103217158176944,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.965652233358029,0,0
520608,8,8,3.0,63744.0,512,348672,509952,3.7717465635461656,0.015920183265625623,6.070313994701791,0,1,0,232,30,232,7.733333333333333,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1642,15.699147381242387,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6.070313994701791,0,0
3597192,4,4,2.0,898304.0,34816,2074112,3593216,5.389278547901418,4.441020004067494,6.608392648028322,0,1,0,721,22,721,32.77272727272727,1,10,0,0,1,0,0,2,0,0,256,0,0,0,11177,12.570367719423817,1,1,0,1,0,1,1,1,1,1,0,1,13,0,1,0,0,1,0,6.608392648028322,0,0
62744,6,6,2.584962500721156,6741.333333333333,512,18944,40448,3.6666318029978595,0.4388304977960253,6.5089601536226125,0,1,0,97,10,97,9.7,1,6,0,0,0,0,0,2,0,64,256,0,0,0,564,12.962765957446809,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6.37464669286134,0,0
69456,8,8,3.0,5888.0,512,21504,47104,2.9524877543472554,0.36188583292396753,6.238813021531403,0,1,0,105,11,105,9.545454545454545,1,6,0,0,0,0,0,2,0,64,256,0,0,0,570,12.23157894736842,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,6.238813021531403,0,0
1572232,7,7,2.807354922057604,221403.42857142858,1024,1016320,1549824,4.647046552125369,2.2428589626006112,6.3195806376686035,0,1,0,261,19,261,13.736842105263158,1,7,0,0,1,0,0,2,0,64,256,0,0,0,7464,24.057609860664524,1,1,0,0,0,1,1,1,1,0,1,1,2,0,1,1,0,1,0,6.3195806376686035,0,0
184712,7,7,2.807354922057604,23186.285714285714,512,111104,162304,3.93118735198492,0.9009057730720818,6.284837368229093,0,1,0,106,11,106,9.636363636363637,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3617,18.398396461155652,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,6.284837368229093,0,0
168440,5,5,2.321928094887362,31539.2,1536,140800,157696,4.897403259180146,2.5379308227230433,6.269429740457556,0,1,0,108,7,108,15.428571428571429,0,3,0,0,0,0,0,2,0,64,256,0,0,0,3696,18.4883658008658,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,5.973656480741872,0,0
184712,7,7,2.807354922057604,23186.285714285714,512,111104,162304,3.93118735198492,0.9009057730720818,6.284837368229093,0,1,0,106,11,106,9.636363636363637,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3617,18.398396461155652,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,6.284837368229093,0,0
112728,5,5,2.321928094887362,20172.8,1024,76288,100864,5.001458411392088,3.45361960804629,6.452435345076082,0,1,0,152,8,152,19.0,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1212,16.712871287128714,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,0,1,0,6.164417896266241,0,0
263712,8,8,3.0,30144.0,512,124928,241152,4.134635086077579,1.7235846213083192,6.331792490127916,0,1,0,172,15,172,11.466666666666667,1,6,0,0,0,0,0,2,0,64,256,0,0,0,4079,17.614121108114734,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,6.331792490127916,0,0
185664,7,7,2.807354922057604,24576.0,4096,110592,172032,3.0657482275795522,0.015920183265625623,5.7960847085606675,0,1,0,110,8,110,13.75,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3511,18.512959270863004,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,5.7960847085606675,0,0
224640,7,7,2.807354922057604,28891.428571428572,512,122368,202240,4.340208513647085,2.2615267202676193,6.271542724201151,0,1,0,133,11,133,12.090909090909092,0,5,0,0,0,0,0,2,0,64,256,0,0,0,3797,18.342638925467476,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,6.271542724201151,0,0
297400,2,2,1.0,143616.0,73216,214016,287232,6.898935701953649,6.689877923654354,7.107993480252943,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,2326,21.003869303525367,1,0,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0.0,0,0
698162,18,18,4.169925001442312,33109.333333333336,0,242688,595968,4.204340960218531,0.0,6.545886909034966,1,1,0,282,4,282,70.5,0,2,0,0,1,0,0,2,0,64,256,0,0,0,4027,21.700769803824187,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,5.797129485204755,0,0
257007,18,18,4.169925001442312,11747.555555555555,0,76800,211456,4.003067542151554,0.0,6.195052587994333,1,1,0,81,4,81,20.25,0,2,0,0,1,0,0,2,0,64,256,0,0,0,1985,14.708816120906802,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.195052587994333,0,0
262017,18,18,4.169925001442312,11946.666666666666,0,77824,215040,4.001682301375938,0.0,6.143006198993092,1,1,0,88,4,88,22.0,0,2,0,0,1,0,0,2,0,64,256,0,0,0,2020,14.983663366336634,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.143006198993092,0,0
260015,18,18,4.169925001442312,11889.777777777777,0,77312,214016,3.976936789285634,0.0,6.165015563673247,1,1,0,83,4,83,20.75,0,2,0,0,1,0,0,2,0,64,256,0,0,0,1995,14.897243107769423,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.165015563673247,0,0
259995,18,18,4.169925001442312,11889.777777777777,0,77312,214016,3.9759427879529934,0.0,6.166477836857948,1,1,0,83,4,83,20.75,0,2,0,0,1,0,0,2,0,64,256,0,0,0,1996,14.886773547094188,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.166477836857948,0,0
15360,3,3,1.584962500721156,4778.666666666667,0,12288,14336,3.974005719454656,0.0,7.821924024900492,1,1,2,10,5,10,2.0,0,3,0,0,1,0,0,2,0,64,256,0,0,0,336,7.5148809523809526,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7.821924024900492,0,0
711168,6,6,2.584962500721156,118357.33333333333,512,447488,710144,4.3573779594564686,0.0,6.422389074015883,0,1,0,223,5,223,44.6,0,4,1,0,0,0,0,2,0,64,256,0,0,0,2940,60.45374149659864,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,0,6.422389074015883,0,0
10752,3,3,1.584962500721156,3242.6666666666665,0,7680,9728,3.924414614763496,0.0,7.702388307761311,1,1,2,10,5,10,2.0,0,3,0,0,1,0,0,2,0,64,256,0,0,0,213,9.093896713615024,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7.702388307761311,0,0
2962112,5,5,2.321928094887362,589824.0,10752,2138112,2949120,5.527231221949755,4.1873067323352196,6.585303009743606,0,1,0,347,14,347,24.785714285714285,0,9,0,0,1,0,0,2,0,64,256,0,0,0,9722,12.89714050606871,1,1,0,0,0,1,1,1,0,1,0,1,11,0,1,1,0,1,0,6.434778287385726,0,0
2668224,5,5,2.321928094887362,531046.4,81408,1395200,2655232,5.991447367646424,4.955500885379863,6.806270338219243,0,1,0,431,16,431,26.9375,0,9,0,0,0,0,0,2,0,64,256,0,0,0,12520,17.53314696485623,1,1,0,1,0,1,1,1,0,1,1,1,12,1,1,1,0,1,0,6.552251489781356,0,0
563392,6,6,2.584962500721156,91733.33333333333,6656,305152,550400,5.354716889992223,3.4149737822980537,6.729423953277466,0,1,0,312,12,312,26.0,0,7,0,0,0,0,0,2,0,64,256,0,0,0,3832,10.581680584551147,1,1,0,0,0,1,1,1,0,1,0,1,9,0,1,1,0,1,0,6.417235580144355,0,0
468160,5,5,2.321928094887362,91033.6,8704,259072,455168,5.70800927710238,3.842544409350455,6.6964878489197766,0,1,0,304,12,304,25.333333333333332,0,8,0,0,0,0,0,2,0,64,256,0,0,0,3659,11.779174637879201,1,1,0,0,0,1,1,1,0,1,0,1,9,0,1,1,0,1,0,6.6039354430340556,0,0
440000,5,5,2.321928094887362,85401.6,8192,241664,427008,5.700597098444621,3.7065115317561212,6.72004294992215,0,1,0,280,11,280,25.454545454545453,0,7,0,0,0,0,0,2,0,64,256,0,0,0,3506,11.595835710211066,1,1,0,0,0,1,1,1,0,1,0,1,9,0,1,1,0,1,0,6.607251424479748,0,0
545416,5,5,2.321928094887362,106496.0,7680,235008,532480,5.340100016896661,3.676829707668901,6.60649775799063,0,1,0,323,12,323,26.916666666666668,0,8,0,0,0,0,0,2,0,64,256,0,0,0,3049,11.903902918989832,1,1,0,0,0,1,1,1,0,1,0,1,9,0,1,1,0,1,0,6.60649775799063,0,0
214024,6,6,2.584962500721156,18517.333333333332,0,66560,111104,4.546122444920224,0.0,7.891343347521211,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2370,7.6337552742616035,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884651859417,0,0
270848,5,5,2.321928094887362,53964.8,512,168448,269824,4.656404547163493,2.8471515884102754,6.36841416781096,0,1,0,112,15,112,7.466666666666667,0,3,0,0,0,0,0,2,0,64,256,0,0,0,4316,15.227062094531973,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,6.36841416781096,0,0
35876,10,10,3.321928094887362,3225.6,0,17408,32256,2.8201377823013094,0.0,6.039371207454106,1,1,0,60,3,60,20.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,455,13.89010989010989,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.039371207454106,0,0
2411008,9,9,3.169925001442312,267776.0,0,2209792,2409984,3.2203445511525586,0.0,6.052560134995052,1,1,0,326,13,325,25.076923076923077,1,3,0,0,1,0,0,2,0,0,0,0,0,0,7506,12.244737543298694,1,0,0,0,0,1,1,0,0,0,1,1,3,0,0,1,0,1,0,6.052560134995052,0,0
